prompt,prompt_len,target
"A Ukraine Factory That Can’t Close, and Workers Who Won’t Quit.",18,False
Obama’s ‘Boots on the Ground’: U.S. Special Forces Are Sent to Tackle Global Threats.,23,False
Trump Leverages Powers of Office as He Seeks to Broaden Appeal.,16,True
Turkey Arrests Hundreds in Sweeping Raids Against ISIS.,13,False
A Push to Privatize Pennsylvania Liquor Stores.,11,False
"Trump Pushes to Revisit Iran Nuclear Deal, and Asks Allies to Help.",18,True
Koreans in Japan Embrace the North as the World Shuns It.,15,False
Struggle for Survival in Philippine City Shattered by Typhoon.,13,False
"In McCain Memorial Service, Two Presidents Offer Tribute, and a Contrast to Trump.",17,True
Resettling the First American ‘Climate Refugees’.,11,False
Israel Feeling Rising Anger From the U.S. .,12,False
Ted Cruz Stirs Convention Fury in Pointed Snub of Donald Trump.,16,True
"Paris Employs a Few Black Sheep to Tend, and Eat, a City Field.",18,False
Ugandan Who Spoke Up for Gays Is Beaten to Death.,16,False
Trump’s Visit to Pittsburgh Divides a City Mourning Victims of Hate.,16,True
"State Dept. Tells Americans to Avoid Cruise Ships, Despite Trump’s Misgivings.",18,True
Rise of Donald Trump Tracks Growing Debate Over Global Fascism.,12,True
"After Impeachment, an Angry Trump Looks to Voters for Vindication.",16,True
"Trump Aides Try to Reassure Europe, but Many Are Wary.",16,True
"Trump Hotel at Night: Lobbyists, Cabinet Members, $60 Steaks.",18,True
"For Obama’s Visit, India Takes a Broom to Stray Monkeys and Cows.",17,False
"Ousted General in Egypt Is Back, as Islamists’ Foe.",16,False
"Militants Kill Soldiers in Sinai, and Egypt’s Military Broadens Its Crackdown.",19,False
Trump’s Sweeping Case Against Impeachment Is a Political Strategy.,16,True
Early Voting Limits Donald Trump’s Time to Turn Campaign Around.,14,True
Chefs’ Camaraderie Lifts Basque Cuisine.,11,False
Swedish Anti-Immigration Party Claims Seats.,9,False
"Behind Trump Clemency, a Case Study in Special Access.",14,True
Trump Acquitted of Two Impeachment Charges in Near Party-Line Vote.,18,True
Donald Trump Campaign Lags in Mobilizing Iowa Caucus Voters.,14,True
Dubious Vote-Fraud Claim Gets the Trump Seal of Approval.,14,True
Trump’s Meeting With Kim Jong-un Is Another Pledge to Do What Nobody Else Can.,20,True
Trump Is Expected to Stop Short of Reimposing Strict Sanctions on Iran.,15,True
"Torn Over Reopening Economy, Trump Says He Faces ‘Biggest Decision I’ve Ever Had to Make’.",22,True
Egypt’s New Leader Spells Out Terms for U.S.-Arab Ties.,17,False
"As Xi Tightens His Grip on China, U.S. Sees Conflict Ahead.",18,False
First Trump State of the Union Address Makes Appeal for Unity.,13,True
"As States Fall His Way, Biden Vows ‘Every Vote Must Be Counted’.",18,False
"Rob Ford, Toronto Mayor, Withdraws Re-election Bid.",14,False
Power Struggle Hampers Iran’s Coronavirus Response.,11,False
Destruction of Antiquities by ISIS Militants Is Denounced.,12,False
"For Gadget Geek in the Oval Office, High Tech Has Its Limits.",15,False
Trump Says He Plans to Withdraw From Nafta.,11,True
"Jerry Van Dyke, ‘Coach’ Actor and Foil for His Brother, Dick, Dies at 86.",23,False
A €750 Billion Virus Recovery Plan Thrusts Europe Into a New Frontier.,18,False
Troubles Mount in Scandal-Weary Capital.,11,False
Voter Insecurities Feed Rise of Right-Leaning Populist Politicians.,19,False
Frustrated Military Tribunal Judge Indefinitely Halts Cole Bombing Case.,16,False
Trump Immigration Proposal Emphasizes Immigrants’ Skills Over Family Ties.,13,True
Universities in Britain Brace for Cuts in Subsidies.,12,False
"Rev. Ben Kinchlow, Co-Host of TV’s ‘The 700 Club,’ Dies at 82.",29,False
Court Blocks Trump Administration From Asking About Citizenship in Census.,12,True
Rice Tainted With Cadmium Is Discovered in Southern China.,12,False
Britain Cites Grave Risks in Leaked Data It Seized.,14,False
"‘Go Big’ on Coronavirus Stimulus, Trump Says, Pitching Checks for Americans.",18,True
"Donald Trump’s Income Isn’t Always What He Says It Is, Records Suggest.",19,True
Lobbyist Sam Patten Pleads Guilty to Steering Foreign Funds to Trump Inaugural.,18,True
Trump’s Sense of Timing on Nuclear Threats Confounds Experts.,14,True
A New Stage but a Familiar Donald Trump: The Brawler.,14,True
Turkey Begins Operation Against U.S.-Backed Kurdish Militias in Syria.,17,False
Donald Trump’s Success Upends Battle for Control of Congress.,14,True
"East Jerusalem, Bubbling Over With Despair.",11,False
A Cloud Over Trump’s Presidency Is Lifted.,12,True
"Among Twists in Budget Woes, Tensions Over Teaching the Deaf.",16,False
"Somalia, Wobbly on Ground, Seeks Control of Its Airspace.",16,False
"Months After John McCain’s Death, Trump Keeps Feud With Him Alive.",17,True
"After Trump Calls Off Talks, Afghanistan Braces for Violence.",13,True
Trump Administration Mulls a Unilateral Tax Cut for the Rich.,14,True
"Biden, in Kenosha, Makes Case for Healing and Unity, Not Division.",17,False
"As America Awaits a Winner, Trump Falsely Claims He Prevailed.",17,True
"At a Key Moment, Trump’s Top Diplomat Is Again Thousands of Miles Away.",18,True
Brexit and the U.S. Shutdown: Two Governments in Paralysis.,16,False
Navy Leaders Recommend Reinstating Roosevelt Captain Fired Over Virus Warning.,14,False
"‘Gertie’s Babies,’ Sold at Birth, Use DNA to Unlock Secret Past.",19,False
"In Harsh Rebuke, Appeals Court Rejects Trump’s Election Challenge in Pennsylvania.",19,True
"Protesters and Merkel Criticize Putin, Who Wears a Smile.",16,False
The Millions of Americans Donald Trump and Hillary Clinton Barely Mention: The Poor.,17,True
Trump Poised to Drop Some Limits on Drone Strikes and Commando Raids.,16,True
Marine Le Pen Echoes Trump’s Bleak Populism in French Campaign Kickoff.,18,True
Washington in Fierce Debate on Arming Libyan Rebels.,12,False
"U.S. Sails Warship Near Island in South China Sea, Challenging Chinese Claims.",20,False
Trump Administration Plans a Rushed Effort to Encourage Americans to Be Vaccinated.,16,True
"Russia and Others Seek Extended Ukraine Truce, but Separatists Balk.",15,False
V.A. Is Easing Rules to Cover Stress Disorder.,14,False
"Rate of Oil Leak, Still Not Clear, Puts Doubt on BP.",15,False
How the Trump Administration Stepped Up Pursuit of WikiLeaks’s Assange.,17,True
"Migrants and Smugglers Won’t Be Stopped by Donald Trump’s Wall, Ranchers Say.",23,True
"Tehran Unfetters Cellphones, and the Pictures Start Flowing.",16,False
Latest to Disagree With Donald Trump: His Cabinet Nominees.,13,True
Man Charged After White Nationalist Rally in Charlottesville Ends in Deadly Violence.,14,False
"Afghan Leaders Try to Halt Exodus, but Pleas Ring Hollow.",13,False
"Seeking Asylum, an Escort Has a Tale of Trump and Russia to Offer.",16,True
Ferguson Police Chief Thomas Jackson Joins Exodus of City Officials.,12,False
Hillary Clinton Warns That Donald Trump’s ‘Thin Skin’ Would Set Off War or Economic Crisis.,22,True
"Leader of Central African Republic Fled to Cameroon, Official Says.",14,False
"As Trump Hails Stock Market, Democrats Point to Struggling Workers.",15,True
"As Trump Seeks to Project Strength, Doctors Disclose Alarming Episodes.",16,True
"McConnell, in Private, Doubts if Trump Can Save Presidency.",15,True
"With Cost-Cutting Zeal, Tillerson Whittles U.N. Delegation, Too.",19,False
Forum Offers Preview of Hillary Clinton and Donald Trump Presidential Debate.,13,True
House Votes to Kill Trump Impeachment Resolution.,11,True
"In Chastising Sessions Over Indictments of Two Republicans, Trump Crosses a Line.",19,True
"As a States’ Rights Stalwart, Perry Draws Doubts.",14,False
Fact-Checking Trump’s Claims About China’s ‘Worst Year’.,16,True
White House Signals Trump Won’t Mount House Impeachment Defense.,15,True
"Instead of Evolving as President, Trump Has Bent the Job to His Will.",17,True
Justin Fairfax Puts Virginia Democrats in Bind on Impeachment.,13,False
Top South Korean Prosecutor Arrested on Charges He Accepted Bribes.,13,False
Trump’s War on the ‘Deep State’ Turns Against Him.,15,True
Trump Backs Softer Restrictions on Chinese Investment.,11,True
Trump’s Trade War Leaves American Whiskey on the Rocks.,13,True
Church and School Cuts Anger Catholics in Philadelphia.,10,False
Notre Dame and Michigan State Shifting Online as Campus Outbreaks Grow.,14,False
"A White Officer Shoots a Black Colleague, Deepening a Racial Divide.",17,False
Allawi Victory in Iraq Sets Up Period of Uncertainty.,12,False
Trump Escalates Feud With Apple and Threatens Tariffs on France.,16,True
"In Turkey, a Break From the Past Plays Out in the Streets.",15,False
Spain Holds a Trump Card in Bank Bailout Negotiations.,12,True
Sunni Leaders Gaining Clout in Mideast.,13,False
"Unified in Coronavirus Lockdown, India Splinters Over Reopening.",13,False
"Elated, Furious, Wary: Impeachment Divides Voters, Like Everything Trump.",20,True
Trump Administration Balks at Funding for Testing and C.D.C. in Virus Relief Bill.,21,True
"In Netanyahu’s Israel, the Divisiveness Is Now All About Him.",17,False
Chances of China Trade Win Undercut by Trump Team Infighting.,14,True
"Stanley R. Resor, Vietnam War Army Chief, Dies at 94.",18,False
Hillary Clinton’s Woes Pushing Joe Biden to Reach Out to Those Who Could Back a Campaign.,21,False
"In Encounters With Black Leaders, Trump Has Chosen Photo Ops Over Substance.",15,True
Trump Doubles Down on Threats Against North Korea as Nuclear Tensions Escalate.,16,True
"With Mix of Threats and Blandishments, Trump Bandies Policy of Regime Change.",17,True
"Republican Unity on Health Care Is Elusive, Despite Trump’s Support.",16,True
"Kirstjen Nielsen, Chief of Homeland Security, Almost Resigned After Trump Tirade.",19,True
How the Trump Administration Stepped Up Pursuit of WikiLeaks’s Assange.,17,True
Chilean Judge Orders Investigation Into Allende’s Death.,12,False
New Outcry as Trump Rebukes Charlottesville Racists 2 Days Later.,17,True
Trump Turns to His Right Flank to Fill National Security Posts.,14,True
Ex-Minister in Greece Is Found Guilty in Bribery Case.,14,False
New Israel Law Bars Foreign Critics From Entering the Country.,12,False
Trump Urged Homeland Security Official to Close Border Despite an Earlier Promise of a Delay.,18,True
Where Trump’s Travel Ban Stands.,9,True
Wyoming Republicans Snub Trump-Endorsed Candidate for Governor.,13,True
Trump Diatribe Belittles Impeachment as ‘Attempted Coup’ on Eve of Votes.,21,True
2 Campaigns Chasing Funds at Frantic Pace.,11,False
"Black Tulsans, With a Defiant Juneteenth Celebration, Send a Message to Trump.",20,True
Thin Line Splits Donald Trump’s Politics and Businesses.,13,True
Zoo Animals on the Loose in Tbilisi After Flooding.,11,False
"Qatar’s Emir Visits Gaza, Pledging $400 Million to Hamas.",19,False
"Mueller, in First Comments on Russia Inquiry, Declines to Clear Trump.",17,True
An Envoy’s Damning Account of Trump’s Ukraine Pressure and Its Consequences.,18,True
"Macedonian Ex-Leader, Facing Prison, Claims to Receive Asylum in Hungary.",17,False
The Right Builds an Alternative Narrative About the Crises Around Trump.,14,True
Trump Appears to Endorse Path to Citizenship for Millions of Immigrants.,14,True
White House Acts to Stem Fallout From Trump’s First Charlottesville Remarks.,15,True
Fear Keeps Thousands of South Sudanese on the Run.,11,False
Spying Scandal Alters U.S. Ties With Allies and Raises Talk of Policy Shift.,19,False
Visiting 99 Counties in Iowa Doesn’t Get Candidates as Far as It Used to.,20,False
"At Benghazi Trial, Attack Survivors Recount a Night of Horror.",15,False
Trump Claims New Power to Bar Asylum for Immigrants Who Arrive Illegally.,16,True
Republican Stimulus Talks Stall Over Differences on Unemployment.,10,False
"Trump Warms to Old Idea: Kill Health Law Now, and Replace It Later.",18,True
Trump Pushes a Conspiracy Theory That Falsely Accuses a TV Host of Murder.,18,True
"White House Officials, Craving Progress, Push Revised Health Bill.",14,False
‘There’s No Law on the Amazon’: River Pirates Terrorize Ships by Night.,19,False
"Vigilantes, Once Welcome, Frighten Many in Mexico.",13,False
Syrian Rebels Tied to Al Qaeda Play Key Role in War.,14,False
"Past Remarks Are Challenging for Bloomberg, and Fair Game for Rivals.",14,False
Yemen Leader Leaves for Medical Care in New York.,11,False
"German Elites Drawn to Anti-Euro Party, Spelling Trouble for Merkel.",16,False
"Boko Haram, and Massacres Ruled by Whim.",14,False
"To This Tycoon, Iran Sanctions Were Like Gold.",11,False
Trump Eyes China Sanctions While Seeking Its Help on North Korea.,13,True
"Migrant Caravan Departs Honduras, and Trump Again Calls for a Wall.",16,True
"Saying Mali ‘Is Our Country,’ Militias Train to Oust Islamists.",17,False
High Winds and Drought Fuel Oklahoma Wildfires.,10,False
Where Koreans Go to Reunify (Hint: It’s Not the Koreas).,18,False
Trump and Kim See New Chapter for Nations After Summit.,12,True
"As Trump Dismantles Clean Air Rules, an Industry Lawyer Delivers for Ex-Clients.",20,True
Trump’s Secret Health Plan Is a Promise Voters Have Heard Before.,15,True
"In Influence if Not in Title, This Has Been the Kennedy Court.",15,False
Hungary Keeps Visit by Putin Low-Key as It Seeks to Repair Relations With West.,19,False
"Trump Tells G.O.P. It’s Now or Never, Demanding House Vote on Health Bill.",24,True
"Signs of Wisconsin Backlash Against Donald Trump, Who Trails in Poll.",15,True
"With Boeing in Cross Hairs, Lion Air Gets a Pass on Poor Safety Record.",18,False
Trump Embarks on Bilateral Trade Talks to Pressure China.,12,True
Trump Revives Keystone Pipeline Rejected by Obama.,10,True
Trump Sided With Mulvaney in Push to Nullify Health Law.,16,True
"In Kabul’s ‘Car Guantánamo,’ Autos Languish and Trust Dies.",19,False
Obama Rebukes Donald Trump’s Comments on Nuclear Weapons.,14,True
Trump’s Army Secretary Pick Could Trade One Potential Conflict for Another.,15,True
Trump Claims in Interview That He Is ‘Medication Free’.,12,True
Trump’s Iran Response Underlines Republican Rift Over National Security.,14,True
Trump Vetoes Bipartisan Resolutions Blocking Arms Sales to Gulf Nations.,14,True
"Behind Battle Over Debt, a War Over Government.",11,False
‘There’s a Real Tension.’ Democrats Puzzle Over Whether a Woman Will Beat Trump.,19,True
"At Camp Tawonga, Near Yosemite, an All-Gender Cabin Offers Respite.",18,False
"Eugene V. Thaw, Influential Art Collector and Dealer, Is Dead at 90.",21,False
Civic Paralysis Seizes Tsunami-Stricken Town Still in Shambles.,17,False
U.S. War Game Sees Perils of Israeli Strike Against Iran.,16,False
U.S. General Says Raiding Syria Is Key to Halting ISIS.,17,False
"Trump Hails Revised Nafta Trade Deal, and Sets Up a Showdown With China.",18,True
Rival Factions Battle for Control in Eastern Ukraine.,11,False
Europe’s Promised Action on Migration Crisis Is Criticized as Inadequate.,16,False
"Trump Stews, Staff Steps In, and Mueller Is Safe for Now.",16,True
"Bill for Trump’s Tax Holiday Will Be Due Next Year, Treasury Dept. Says.",19,True
"Lobsters, Small-Batch Whiskey and Trump’s Trade War.",15,True
Male Couples Face Pressure to Fill Cradles.,11,False
A ‘Pandora’s Box of Problems’ From a Police Shooting and Drugs in a Utah Town.,21,False
"In Georgia, Anti-Trump Activism Stirs Democratic Hopes.",14,True
Obama Denounces Donald Trump for His ‘Dangerous’ Mind-Set.,15,True
"In One Kansas Town, Even Hotter Than Usual.",12,False
Nicaragua Frees Political Prisoners After International Pressure.,10,False
"New York’s Junior Senator, Doggedly Refusing to Play the Part.",18,False
Bowe Bergdahl Avoids Prison for Desertion; Trump Calls Sentence a ‘Disgrace’.,20,True
Gunmen Kill 15 and Steal Vehicle in Attack on Egypt Base.,16,False
"Leaders Abroad, Joyful or Wary, Face Uncertainty of Trump Era.",16,True
Pro-Russian Insurgents Balk at Terms of Pact in Ukraine.,15,False
Trump Becomes Ensnared in Fiery G.O.P. Civil War.,18,True
New Trump Deportation Rules Allow Far More Expulsions.,12,True
"Bomb Took 3 Limbs, but Not Photographer’s Can-Do Spirit.",18,False
Turkey Unsettled by Officer Arrests.,9,False
Leaks: A Uniquely American Way of Annoying the Authorities.,14,False
"In Rare Memo, Vatican Rebukes Cardinal.",11,False
"Specter of Race Shadows Jeff Sessions, Potential Trump Nominee for Cabinet.",16,True
Life-and-Death Choices in a Himalayan Blizzard .,12,False
"Richard Lapointe, Exonerated in a Murder Case, Dies at 74.",19,False
Trump’s Wiretap Accusations Renew Debate About Privacy.,14,True
Trump Administration Imposes New Sanctions on Putin Cronies.,12,True
"After Four Months, Saleh Is Back in Yemen.",11,False
Spotlight Falls on Democrats From Trump-Friendly States.,11,True
"Maynard Solomon, Provocative Biographer of Composers, Dies at 90.",20,False
White House Defends Trump’s Salute to a North Korean Military Officer.,16,True
"Mariia Butina, Who Sought ‘Back Channel’ Meeting for Trump and Putin, Is Charged as Russian Agent.",25,True
Ruling Favors a 10-Inch Citizen of France.,15,False
Trump Sidesteps Question on Mueller Interview.,9,True
Donald Trump’s Victory Was Built on Unique Coalition of White Voters.,15,True
Texas Suspect in the Killing of a Deputy Had Jail Time.,14,False
"Trump Wants to Close Trade Gap, but Leaves Export Agency in Limbo.",16,True
Trump Officials Offer Mixed Signals on Trade Deal With China.,12,True
"In an Echo of Watergate and John Dean, an Adviser Points to Trump.",17,True
Trump Declares Afghan Peace Talks With Taliban ‘Dead’.,12,True
Trump Tells Republicans Not to Undercut Him on ZTE.,12,True
F.B.I. Director James Comey Recommends No Charges for Hillary Clinton on Email.,22,False
A Class Trip Meant Much to Mexico.,10,False
"In China, Myths of Social Cohesion.",10,False
"His Tone Dark, Donald Trump Takes G.O.P. Mantle.",16,True
ISIS Advance in Syria Endangers Ancient Ruins at Palmyra.,13,False
"Trump Asks for Unity, but Presses Hard Line on Immigration.",14,True
"Gary Cohn, Trump’s Adviser, Said to Have Drafted Resignation Letter After Charlottesville.",20,True
Medicaid Growth Could Aggravate Doctor Shortage.,12,False
"ISIS Leader al-Baghdadi Is Dead, Trump Says.",14,True
Politics Trumps Gender in the Selection of a U.N. Leader.,16,True
Archbishop and Imam Are United Across Battle Lines in Central African Republic.,15,False
A New Jolt to Filipino Siblings Orphaned by a Typhoon.,14,False
"Trump, Angry Over Mattis’s Rebuke, Removes Him 2 Months Early.",20,True
"O.K., Mayor: Why 37-Year-Old Pete Buttigieg Is Attracting Boomers.",25,False
"Johnson and BBC Trade Jabs, as War on the Press Flares.",16,False
Fact-Checking Trump’s G7 Remarks.,11,True
"In Paper War, Flood of Liens Is the Weapon.",12,False
"From Russia, With Wig: American Spy Suspect Is Ejected.",15,False
The Sly Coyote Becomes a Bounty Hunters’ Target in Utah.,13,False
"New Zealand Lifts Lockdown as It Declares Virus Eliminated, for Now.",17,False
"Trump Wants to Close Trade Gap, but Leaves Export Agency in Limbo.",16,True
"As Trump Barricades the Border, Legal Immigration Is Starting to Plunge.",17,True
Malaysia Detains 4 Westerners Accused of Taking Nude Photos on Mountain.,17,False
"Koch Group, Spending Freely, Hones Attack on Government.",14,False
Bannon Tries Backing Away From Explosive Comments.,10,False
"For Tea Party, Focus Turns to Senate and Shake-Up.",14,False
Trump Considers Closing Southern Border to Migrants.,11,True
Rising Strife Threatens Tenuous Iraqi Stability.,12,False
Obama’s Views on Gay Marriage ‘Evolving’.,12,False
Health Law Challenge Opens Up New Front.,9,False
"To Run Victim Fund, Boston Calls on the Specialist.",12,False
Islamist Websites in Turkey Manage to Evade Strict Internet Censorship.,15,False
Tehran Mayor Quits Race for Iran Presidency.,11,False
"In a West Wing in Transition, Trump Tries to Stand Firm on the Shutdown.",17,True
"Arab Coalition Bombs Yemen’s Capital, Killing Dozens.",13,False
"Lacking Money and Leadership, Push for Taliban Defectors Stalls.",15,False
Russians and Their Crops Wilt Under Heat Wave.,11,False
Court Blocks Trump Administration From Asking About Citizenship in Census.,12,True
Donald Trump’s Anything-Goes Campaign Sets an Alarming Political Precedent.,17,True
"In Inaugural Address, Trump Continues to Shun Establishment.",12,True
Donald Trump’s Journey: From Crashing a Party to Controlling Its Future.,17,True
"Florida Revamps Death Penalty, Making It Harder to Sentence Someone to Die.",16,False
Former Prime Minister in Japan Elected to Lead Opposition Party.,12,False
Trump Was Repeatedly Warned That Ukraine Conspiracy Theory Was ‘Completely Debunked’.,17,True
Brazil’s Presidential Race: Who’s Ahead and What to Expect.,16,False
House Approves One-Week Funding Extension as Stimulus Talks Continue.,14,False
"Trump Considers Them Terrorists, but Some Are Allies.",13,True
"Trump’s View of Syria: How It Evolved, in 19 Tweets.",19,True
"As Europe’s Liberal Order Splinters, Trump Wields an Ax.",17,True
Republican Senators Are Cool to Trump’s Choice for Top Intelligence Post.,15,True
Harvard and M.I.T. Sue to Stop Trump Visa Rules for Foreign Students.,19,True
Alton Sterling Shooting in Baton Rouge Prompts Justice Dept. Investigation.,15,False
"As Donald Trump and Ted Cruz Soar, G.O.P. Leaders’ Exasperation Grows.",23,True
‘I Was a Little Scared’: Inside America’s Reopening Schools.,17,False
"Russian Businessman’s Death Remains Mystery, Coroner Says.",13,False
"Trump to Receive Auto Tariff Report, Setting Up Another Fight.",13,True
Hillary Clinton Wins South Carolina Primary.,8,False
"Trump and Mexico’s New Leader, Both Headstrong, Begin With a ‘Good Conversation’.",20,True
"Ex-President ‘Lula’ Joins Brazil’s Cabinet, Gaining Legal Shield.",19,False
Trump and Republicans Seek to Turn the Tables in Post-Mueller Washington.,16,True
"Trump Closes Out a Campaign Built on Fear, Anger and Division.",14,True
Stock Market Rout Has Trump Fixated on Fed Chair Powell.,13,True
"Greece, Seeking Dose of Stability, Is Rattled by Trump’s Win.",17,True
"Used to Meeting Challenges With Bluster and Force, Trump Confronts a Crisis Unlike Any Before.",21,True
Trump Plan Would Curtail Protections for Detained Immigrants.,13,True
"Gordon Bower, Inventive Memory Researcher, Is Dead at 87.",16,False
Investigators Say Mexico Has Thwarted Efforts to Solve Students’ Disappearance.,15,False
Trump’s Sweeping Case Against Impeachment Is a Political Strategy.,16,True
Trump Attacks an Election He Is at Risk of Losing.,12,True
Japan Deports 14 Chinese Citizens in Island Dispute.,13,False
"In Pandemic’s Grip, Russia Sees Spike in Age-Old Bane: Drinking.",18,False
Sister of Korean ‘Nut Rage’ Heiress Accused of Throwing Her Own Tantrum.,19,False
"After Another Week of Setbacks, Trump Looks to Change the Story Line.",16,True
"Trump to Arm Syrian Kurds, Even as Turkey Strongly Objects.",13,True
E.U. Labor Market Opens for Romanians and Bulgarians.,15,False
Trump Makes Surprise Visit to American Troops in Iraq.,11,True
"Trump Puts Best Face on Border Deal, as Aides Try to Assuage an Angry Right.",20,True
"A Meter So Expensive, It Creates Parking Spots.",11,False
"New Treatments to Save a Pet, but Questions About the Costs.",14,False
Sessions to Toughen Rules on Prosecuting Drug Crimes.,12,False
The Fallout for Chiding the Royals in Thailand.,11,False
"Trump Declares Exoneration, and a War on His Enemies.",15,True
"With Farms Fading and Urban Might Rising, Power Shifts in Iowa.",15,False
Allies and Former U.S. Officials Fear Trump Could Seek NATO Exit in a Second Term.,21,True
Deadly Attack in Libya Was Major Blow to C.I.A. Efforts.,17,False
Trump to Issue Rule That Weakens Affordable Care Act.,12,True
Monopoly Tournament in Nigeria Mirrors Chaos of the Real-Life Property Market.,16,False
Restaurant Owner Spurns Those Who Are O.K. With AR-15s.,19,False
"Flexing Muscle, Baghdad Detains U.S. Contractors.",14,False
"Carol Paumgarten, ‘Den Mother’ to a Dance Scene, Dies at 76.",21,False
Debate Grows as Europe Fears Return of a Crisis.,11,False
‘Fetal Heartbeat’ vs. ‘Forced Pregnancy’: The Language Wars of the Abortion Debate.,21,False
Trump Pressed Ukraine’s President to Investigate Democrats as ‘a Favor’.,15,True
Friend Says Trump Is Considering Firing Mueller as Special Counsel.,12,True
G.O.P. Squirms as Trump Veers Off Script With Abuse Remarks.,20,True
Supreme Court Appears Ready to Let Trump End DACA Program.,13,True
Trump and Staff Rethink Tactics After Stumbles.,11,True
Tibetan Writer’s Intellectual Journey Leads to Trial.,12,False
Russian Officials Said to Reap Wealth in Tax Case.,11,False
Trump’s Final Days of Rage and Denial.,11,True
"Trump Abandons Trans-Pacific Partnership, Obama’s Signature Trade Deal.",17,True
Postal Service Pick With Ties to Trump Raises Concerns Ahead of 2020 Election.,19,True
Mueller Warns of Russian Sabotage and Rejects Trump’s ‘Witch Hunt’ Claims.,21,True
Democrats Aim to Limit Corporate Windfall From Trump Tax Cut.,13,True
Ukraine Government Plans to Charge Ex-Premier With Murder.,12,False
Only Hard Choices for Parents Whose Children Flirt With Terror.,13,False
Some Charges Are Dropped in Scandal in Turkey.,11,False
"For Mexico’s President-Elect, a Strategic Journey.",13,False
Trump’s Takeover of the Republican Party Is Almost Complete.,14,True
Trump’s Growing Legal Team Has a Problem: It’s Operating Partly in the Dark.,20,True
Trump’s Trade Threats Put China’s Leader on the Spot.,15,True
Enforcement Takes On a Softer Side in China.,11,False
Democrats Try to Find Economic Message After Railing Against Trump.,13,True
From ‘Copenhell’ to ‘Copenheaven’: Danish Church Takes Over Heavy Metal Venue.,21,False
Asylum Claims Jump Despite Trump’s Attempt to Limit Immigration.,14,True
"Pik Botha, South Africa’s Last Apartheid Foreign Minister, Dies at 86.",21,False
Rocket Failure May Be Test of North Korean Leader’s Power.,14,False
"Kurds Close to Control of Northeast Syria Province, Portending a Shift in the War.",19,False
‘There’s a Real Tension.’ Democrats Puzzle Over Whether a Woman Will Beat Trump.,19,True
"For Trump, a Moment of Defeat but Maybe Not Recalibration.",15,True
Trump Cites ‘Strong Signals’ From Xi as Trade Fears Return.,15,True
"Thugs, Leeches, Shouting and Shoving at Trump Hotel in Panama.",18,True
"Trailing Hillary Clinton, Donald Trump Turns to Political Gymnastics.",12,True
"Merkel, After Discordant G-7 Meeting, Is Looking Past Trump.",17,True
Helpful Hands on Life’s Last Segregated Journey.,13,False
‘This Changes Everything’: Donald Trump Exults as Hillary Clinton’s Team Scrambles.,19,True
"Scott Pruitt, Trump’s E.P.A. Pick, Backed Industry Donors Over Regulators.",24,True
Hiroshima Atomic Bomb Survivors Pass Their Stories to a New Generation.,14,False
Rockets Fired From Pakistan Pound Villages in Afghanistan.,11,False
Syrian’s Defection Signals Eroding Support for Assad.,14,False
"Undercut by Microsoft, Russia Drops Piracy Case.",12,False
A Win Over Sexism in Brazil: A Soap Star Is Punished for Harassment.,18,False
"In Trump’s World, ‘Very Weak’ Sessions Twists in Wind.",17,True
How Melania Trump’s Speech Veered Off Course and Caused an Uproar.,19,True
Trump Declares Opioid Crisis a ‘Health Emergency’ but Requests No Funds.,17,True
Barrage of Attack Ads Threatens to Undermine Donald Trump.,14,True
Trump’s Lawyers Claim Stormy Daniels Violated Confidentiality Agreement at Least 20 Times.,20,True
"Beijing’s Hong Kong Strategy: More Arrests, No Concessions.",16,False
The Trump Administration’s Latest Experiment on the Border: Tent Courts.,15,True
"Li Zhensheng, Photographer of China’s Cultural Revolution, Dies at 79.",20,False
Satirizing Putin With Boldly Poetic Flair.,13,False
Suspect Bought Large Stockpile of Rounds Online.,11,False
Afghan Commandos Step Up Their Combat Role.,10,False
"China Reverses Ban on Rhino and Tiger Parts in Medicine, Worrying Activists.",18,False
"A Senior Republican Senator Admonishes Trump: ‘America Is an Idea, Not a Race’.",20,True
Trump Urged Homeland Security Official to Close Border Despite an Earlier Promise of a Delay.,18,True
"The Trump Effect: Business, Anticipating Less Regulation, Loosens Purse Strings.",18,True
Inside Ukraine’s Push to Cultivate Trump From the Start.,14,True
Crossing the Line: How Donald Trump Behaved With Women in Private.,16,True
Trump’s Defense Team Calls Impeachment Charges ‘Brazen’ as Democrats Make Legal Case.,21,True
Pakistan Says It Test-Fires Nuclear-Capable Missile.,14,False
"Egyptian Police Confiscate Newsletter, Arrest Sign Holders and Close Grocery Stores.",16,False
"Nick Ayers, Aide to Pence, Declines Offer to Be Trump’s Chief of Staff.",20,True
Compounding Pharmacy Owner Not Guilty of Murder After 60 Meningitis Deaths.,17,False
"From Lofty Perch, New Orleans Monument to Confederacy Comes Down.",14,False
Trump Grappling With Risks of Proceeding With North Korea Meeting.,13,True
Trump and Staff Rethink Tactics After Stumbles.,11,True
Trump Heads Into General Election He Casts as a Crusade for Law and Order.,17,True
Questions of Justice in Tunisia as Ousted Leaders Are Freed.,13,False
Stacey Abrams Will Not Run for Senate in 2020.,15,False
"Bound by Bridge, 2 Baghdad Enclaves Drift Far Apart.",14,False
"Liu Xia, Detained Widow of Nobel Peace Laureate, Leaves China.",16,False
