prompt,prompt_len,target
Jade From China’s West Surpasses Gold in Value.,13,True
Florida Judge to Rule Next Week on Zimmerman’s Bid for Release.,15,False
Unification Plan From China Finds Few Takers in Taiwan.,13,True
How China Tracked Detainees and Their Families.,12,True
China to Retry Canadian on Drug Charge Amid Diplomatic Spat.,13,True
"India Tests Ballistic Missile, Posing New Threat to China.",14,True
Ex-Red Army Faction Members Sought in Robbery in Germany.,14,False
Protest Grows Over Censoring of China Paper.,11,True
"Where a City Sees Decay, Neighbors Fight to Save a Community.",14,False
Reports Describe Deadly Clash in Restive China Region.,11,True
Tiger Farms in China Feed Thirst for Parts.,11,True
"With Aid and Migrants, China Expands Its Presence in a South American Nation.",18,True
Japan Rejects China’s Claim to Air Rights Over Islands.,14,True
"As Leaders Argue, South Korea Finds China Is No Longer an Easy Sell.",17,True
Dozens of Children Die in Brutal Attack on Syrian Town.,14,False
Afghanistan Bars Elite U.S. Troops From a Key Province.,14,False
"West Memphis Three, a Year Out of Prison, Navigate New Paths.",15,False
"A Prosperous China Says ‘Men Preferred,’ and Women Lose.",14,True
Subdued Remembrance of a Dark Day in Tucson.,11,False
Pompeo Calls China’s Ruling Party ‘Central Threat of Our Times’.,16,True
"A Heat Wave Bakes Europe, Where Air-Conditioning Is Scarce.",17,False
Syria Proclaims It Now Has Upper Hand Over Uprising.,13,False
"China Tries to Erase Taiwan, One Ally (and Website) at a Time.",17,True
Iraqi Deal to End De-Baathification.,12,False
"In the East China Sea, a Far Bigger Test of Power Looms.",16,True
Arizona Governor Vetoes Bill on Refusal of Service to Gays.,15,False
Japan Stepping In to Help Clean Up Atomic Plant.,11,False
Pitfalls Abound in China’s Push From Farm to City.,15,True
China Rejects Google’s Hacking Charge.,10,True
"China Revives Mao-Era Self-Criticism, but This Kind Bruises Few Egos.",20,True
Trump Declines to Label China a Currency Manipulator as Trade War Brews.,17,True
U.S. and Israel Intensify Talks on Iran Options.,14,False
"India Tests Ballistic Missile, Posing New Threat to China.",14,True
"Trump’s China Truce Calms Markets, but He Chooses a Hard-Liner to Lead Talks.",24,True
"China Moves to Reinforce Rule of Law, With Caveats.",14,True
"In Hosting G-20, Turkey Strives to Bolster Its Status.",17,False
‘Botched’ Repair to China’s Great Wall Provokes Outrage.,17,True
Calls Grow for Cardinal in Ireland to Resign.,11,False
China and Russia Fail to Reach Deal on Gas Plan.,12,True
"As Spain Acts to Cut Deficit, Regional Debts Add to Woe.",16,False
Test of Stealth Fighter Clouds Gates Visit to China.,11,True
China Is Reaping Biggest Benefits of Iraq Oil Boom.,12,True
"After Losing Scottish Independence Vote, Alex Salmond Will Resign.",14,False
"R0, the Messy Metric That May Soon Shape Our Lives, Explained.",17,False
China Says Former Security Chief Is Being Investigated for Corruption.,13,True
Italy Orders Jail Terms for 7 Who Didn’t Warn of Deadly Earthquake.,17,False
Russia Sends More Advanced Missiles to Aid Assad in Syria.,13,False
"In McCain Memorial Service, Two Presidents Offer Tribute, and a Contrast to Trump.",17,False
China’s Menacing Words for a Boat in Disputed Waters: ‘Get Out!’.,20,True
Rubio Continues Quick Rise in G.O.P. With Win in Florida Senate Race.,20,False
Startling Sight Where Blasts Are the Norm .,11,False
Two Koreas to Discuss Restoring Economic Ties.,11,False
Collapse of New Bridge Underscores Worries About China Infrastructure.,13,True
Oratory on Confederate Flag in South Carolina Legislature Shows Deep Divisions.,17,False
Japan and China Trade Sharp Words Over Islands.,10,True
Ferguson One of 2 Missouri Suburbs Sued Over Gantlet of Traffic Fines and Jail .,20,False
"In China, Stomachs Turn at News of 40-Year-Old Meat Peddled by Traders.",23,True
Mexican Gang Kingpin Arrested.,7,False
Protests Put Hong Kong on Collision Course With China’s Communist Party.,16,True
"Not Just a U.S. Problem: Black Lives Matter Here, Too, Canadians Say.",20,False
How Crash Cover-Up Altered China’s Succession.,12,True
"India Spurns the Dalai Lama’s Celebration, Worried About China.",16,True
Dispute Over Islands Reflects Japanese Fear of China’s Rise.,15,True
Germanwings Crash Exposes History of Denial on Risk of Pilot Suicide.,15,False
Trump Administration Faces Bipartisan Calls to End Citizenship Delays.,12,False
Claims of China’s Meddling Roil Taiwan Ahead of Elections.,15,True
C.I.A. Drone Is Said to Kill Al Qaeda’s No. 2.,21,False
Mueller Has Dozens of Inquiries for Trump in Broad Quest on Russia Ties and Obstruction.,20,False
"C.E. Meyer Jr., 89, Dies; as T.W.A. Chief, He Fought a Takeover.",30,False
Rat Meat Sold as Lamb Highlights Fear in China.,11,True
"From California to Cambodia, Fighting for Women.",10,False
"China Enshrines ‘Xi Jinping Thought,’ Elevating Leader to Mao-Like Status.",19,True
China Strips Army Official of Position After Attack.,10,True
"China, Taiwan and a Meeting After 66 Years.",13,True
British Airways and Air France to Suspend Iran Service.,12,False
"Lorraine Warren, Paranormal Investigator Portrayed in ‘The Conjuring,’ Dies at 92.",21,False
"Sanctions Eased, Iran Gets Feelers From Old Trading Partners.",15,False
New Leaders of Military in China Announced.,9,True
Vietnam Squares Off With China in Disputed Seas.,11,True
China Hails North Korean Leader as He Tours Country.,12,True
"In Coronavirus, a ‘Battle’ That Could Humble China’s Strongman.",17,True
"In Virtual Play, Sex Harassment Is All Too Real.",12,False
China Looks to High-Speed Rail to Expand Reach.,12,True
"With Vatican Talks and Bulldozers, China Aims to Control Christianity.",15,True
"Trump Signs Hong Kong Democracy Legislation, Angering China.",12,True
"China Reverses Ban on Rhino and Tiger Parts in Medicine, Worrying Activists.",18,True
"Trump Can Sell an Improved Economy, but Not Himself.",12,False
Death of Watermelon Vendor Sets Off Outcry in China.,12,True
"Trump Could Seek a China Trade Truce at G-20, Despite Tough Talk.",19,True
Tunisians’ Anger on Display at Funeral.,11,False
"Russian Belts Tighten, Affecting Tastes for the Finer Things.",15,False
Obama to Draw an Economic Line in State of the Union.,13,False
China Hawks in Congress See an Opportunity in Coronavirus.,11,True
Saudi Arabia Leads Air Assault in Yemen.,9,False
New Senators Tilt G.O.P. Back Toward Insiders.,15,False
China Says North Korean Shot and Killed 3 of Its Citizens.,14,True
"Ehud Barak, Israeli Hawk and No Friend of Iran, Urges Trump to Keep Nuclear Deal.",21,False
"China Ends One-Child Policy, Allowing Families Two Children.",13,True
House Democrats’ Gun-Control Sit-In Turns Into Chaotic Showdown With Republicans.,18,False
White House Won’t Say if Trump Will Sign Hong Kong Bill That Has Angered China.,20,True
U.S. Designates China’s Official Media as Operatives of the Communist State.,20,True
"Betsy DeVos, Trump’s Education Pick, Has Steered Money From Public Schools.",19,False
China’s Leadership Change Puts Pair Ahead of Their Peers for 2017.,19,True
"Killers Were Long Radicalized, F.B.I. Investigators Say.",17,False
A Cleanup of ‘Holes in the Wall’ in China’s Capital.,16,True
"As Islamist Militants Advance, Residents Flee a Nigerian City.",14,False
"Fay Chiang, 65, Poet Who Championed Asian-American Culture, Dies.",19,False
Airlines Urged by U.S. to Give Notice to China.,15,True
Frustrated Strivers  in Pakistan Turn to Jihad.,12,False
China Rejects Google’s Hacking Charge.,10,True
"Huston Smith, Author of ‘The World’s Religions,’ Dies at 97.",20,False
"In Chaotic Afghan Capital, Crackdown on Crime Is Turning Heads.",15,False
"For Mali’s New President, Corruption Issue Lingers.",13,False
China Moves to Let Xi Stay in Power by Abolishing Term Limit.,16,True
Death of Watermelon Vendor Sets Off Outcry in China.,12,True
"Taking Airport, Rebels in Libya Loosen Noose.",12,False
Westerners With Roots in Syria Trickle In to Help Rebels.,14,False
U.S. Sergeant Is Said to Kill 16 Civilians in Afghanistan.,19,False
United States and Other Nations Step Up Libyan Evacuations.,13,False
"U.S. Has Held Meetings With Aide to Taliban Leader, Officials Say.",17,False
U.S. Debates Drone Strike on American Terrorism Suspect in Pakistan.,16,False
"With Its Eye on China, Japan Builds Up Military.",12,True
"Ling Jihua, Ex-Presidential Aide in China, Gets Life Sentence for Corruption.",19,True
"Wandering a Grand Hotel Emptied by Coronavirus, and Checking 1,400 Taps.",22,False
"On China’s Hainan Island, the Boom Is Deafening.",15,True
"Offering to Aid Talks, U.S. Challenges China on Disputed Islands.",17,True
"With Edge, U.S. Greets China’s Heir Apparent.",16,True
"Dissident From China Arrives in U.S., Ending an Ordeal.",17,True
At Least 32 Killed After Express Train Strikes Barrier in Northern India.,16,False
"China Pressures U.S. Journalists, Prompting Warning From Biden.",16,True
Farmers’ Frustration With Trump Grows as U.S. Escalates China Fight.,18,True
China’s Voracious Appetite for Timber Stokes Fury in Russia and Beyond.,16,True
Italy Arrests Captain of Ship That Rescued Dozens of Migrants at Sea.,19,False
"Labor Protests Multiply in China as Economy Slows, Worrying Leaders.",16,True
The Most Sought-After Voters Were No Longer Flattered by the Attention.,17,False
"For Trump, a New Crisis and a Familiar Response: It’s China’s Fault, and Europe’s.",25,True
"How Tariffs Work, and Why China Won’t See a Bill.",16,True
"Older Italians Warily Eye Young Crowds, Fearing 2nd Coronavirus Wave.",18,False
Palestinian Wounds Two Israeli Officers in Jerusalem.,9,False
Afghan Leader Admits His Office Gets Cash from Iran.,12,False
Pope Francis in the Wilderness.,7,False
"China’s Straddling Bus, on a Test Run, Floats Above the Streets.",19,True
"Joel Brinkley, a Times Washington and Mideast Reporter, Dies at 61.",20,False
China’s Uighur Unrest Is Opportunity for Afghans.,14,True
Chicago and 2 California Counties Sue Over Marketing of Painkillers.,15,False
"Confronted on Execution, Texas Proudly Says It Kills Efficiently.",16,False
"States Are Blocking Local Regulations, Often at Industry’s Behest .",15,False
Global Research Awards Showcase China’s Gains and Efforts to Retain Scientists.,16,True
Beijing Official Detained in Investigation of Former Security Chief.,12,False
"In China’s War on the Coronavirus, a Community Is Besieged.",17,True
"China’s Seniors, Looking for Love, Head to the Park.",15,True
Some Bright Green Lawns in California Require No Water.,12,False
China Finds Resistance to Oil Deals in Africa.,10,True
China Is Seen Nearing U.S.’s Military Power in Region.,16,True
Taiwan’s iPhone Tycoon Walks a Fraught U.S.-China Line in His Presidential Run.,21,True
Romanian Prime Minister Resigns Amid Protests.,11,False
China’s Response to Stock Plunge Rattles Traders.,13,True
"Trump Declares Exoneration, and a War on His Enemies.",15,False
Libya’s War-Tested Women Hope to Keep New Power.,14,False
Sudan’s Leader Reaches Out Ahead of a Vote.,13,False
China Bends Vow on Using Prisoners’ Organs for Transplants.,15,True
Republicans Balk at More Tariffs as Trump Mulls More Farm Aid.,15,False
Marijuana Crops in California Threaten Forests and Wildlife.,12,False
"After Deadly Jam on Everest, Nepal Delays New Safety Rules.",13,False
Obama Ends Exemption for Cubans Who Arrive Without Visas.,12,False
Uproar in Egypt After Judge Sentences More Than 680 to Death.,18,False
"As Migrants Risk Crossing the English Channel, French Fishing Boats Pay a Price.",17,False
"In Nice, a Vibrant Celebration Gives Way to a Trail of Death.",16,False
China Rail Chief’s Firing Hints at Trouble.,11,True
Benin Awakens to the Threat of Terrorism After Safari Ends in a Nightmare.,17,False
French President Defends Record as Economy Struggles.,11,False
"As Coronavirus Fades in China, Nationalism and Xenophobia Flare.",14,True
"After Shutdown, Grounded Planes and Delayed Repairs Ripple Through Coast Guard.",15,False
China Detains Worshipers Over Praying in Public.,11,True
Bobby Jindal Calls for States to Follow Louisiana’s Example in Toughening Gun Laws.,19,False
Michael Cohen’s Testimony Opens New Phase of Political Turbulence for Trump.,15,False
"China Opens Giant Sea Bridge Linking Hong Kong, Macau and Mainland.",14,True
Protest Over Chemical Plant Shows Growing Pressure on China From Citizens.,13,True
Fear That Debate Could Hurt G.O.P. in Women’s Eyes.,18,False
China Answers One Question About Trial: A Date .,11,True
"Peppa Pig, Unlikely Rebel Icon, Faces Purge in China.",15,True
Tension Precedes U.S.-China Meeting on Human Rights.,14,True
Multivehicle Accident in Pakistan Kills More Than 30.,14,False
"Tourists Mimic Polar Pioneers, Except With Planes and Blogs.",14,False
Pakistan Pulls Closer to a Reluctant China.,12,True
"For China, a Bridge Over the Adriatic Is a Road Into Europe.",15,True
Joe Biden’s China Journey.,8,True
"In China, a Fall From Grace May Aid a Rise to Power.",15,True
Migrant Who Walked Channel Tunnel Is Granted Asylum in Britain.,14,False
"Red Tape Untangled, Young Nepalese Monks Find Ride to Safety.",15,False
"After a Hiatus, China Accelerates Cyberspying Efforts to Obtain U.S. Technology.",22,True
Chad Said to Have Killed Mastermind of Algerian Attack.,12,False
Senate Democrats Come Out Swinging in Long-Shot Fight to Block Kavanaugh.,17,False
"In Protests From Midwest to Both Coasts, Fury Boils Over.",16,False
Putin Pardons American-Israeli Swept Up in Geopolitical Game.,15,False
China’s Money and Migrants Pour Into Tibet.,12,True
Typhoon Mangkhut Slams Hong Kong and Southern China.,14,True
Trump Opens New Front in His Battle With China: International Shipping.,14,True
Qaddafi’s Grip on the Capital Tightens as Revolt Grows.,15,False
Greek Parliament Passes Plan for Layoffs.,9,False
China’s Push to Modernize Military Is Bearing Fruit.,13,True
China: Crackdown on ‘Vulgarity and Indecency’ Is Expected.,18,True
Turkey’s Border Towns Pay Deadly Price for Erdogan’s Syria Incursion.,17,False
Violence Spreads in Thailand After Crackdown.,10,False
Brazilian Lawmaker Behind Rousseff Impeachment Is Told to Step Down.,16,False
"Even Out of Office, a Wielder of Great Power in Yemen.",15,False
"A More Secular Europe, Divided by the Cross.",11,False
"In Rise and Fall of China’s Bo Xilai, an Arc of Ruthlessness.",19,True
"In Race for Global Power, U.S. and China Push Nations to Pick a Side.",20,True
Impeachment Investigators Subpoena White House and Ask Pence for Documents on Ukraine.,18,False
Victims’ Sons in Tough Fight for Redress After China Rail Crash.,16,True
Couple Who Tortured 12 Children in Their California Home Are Sentenced to Life.,19,False
Deadly Bombing in Kabul Is One of the Afghan War’s Worst Strikes.,17,False
"European Union Leaders, Gathering Without May, Endorse Guidelines on ‘Brexit’ Talks.",18,False
China’s Detention Camps for Muslims Turn to Forced Labor.,13,True
"Even as It Hurts Mexican Economy, Bribery Is Taken in Stride.",16,False
U.S. Redefines Afghan Success Before Conference.,12,False
Russia Surprises U.S. With Accord on Battling ISIS.,15,False
"Before Brief, Deadly Spree, Trouble Since Age 8.",13,False
French Court Convicts Continental in Concorde Disaster.,11,False
Romanian Prime Minister Resigns Amid Protests.,11,False
Grandson Proudly Squirms in Carter’s Footsteps.,16,False
"Pushing a Right to Bear Arms, the Sharp Kind.",12,False
A China Hawk Gains Prominence as Trump Confronts Xi on Trade.,16,True
Lockdown Begins in Sierra Leone to Battle Ebola.,11,False
"Trump Hails Revised Nafta Trade Deal, and Sets Up a Showdown With China.",18,True
Miners in China Are Rescued After 36 Days Underground.,16,True
"Xi Starts New Term in China, With Trusted Deputy to Deal With Trump.",16,True
"David Duke, Ex-K.K.K. Leader, to Seek Senate Seat in Louisiana.",21,False
19th-Century ‘Humiliation’ Haunts China-U.S. Trade Talks.,21,True
Many Urge Next Leader of China to Liberalize.,12,True
China Balks at Criticism of North Korea.,10,True
"As Weather Becomes Big Story, TV Forecasters Play the Hero.",14,False
"Pilots in Crash May Have Shut Wrong Engine, Finding Suggests .",15,False
Taiwan Accuses Kenya of Illegal Deportations as More Are Sent to China.,17,True
Trump Tells Xi Jinping U.S. Will Honor ‘One China’ Policy.,17,True
Court Could Move Quickly on Israeli-Palestinian Case.,11,False
Trump’s Trade Threats Put China’s Leader on the Spot.,15,True
"In China, an Action Hero Beats Box Office Records (and Arrogant Westerners).",19,True
The Disappearing Dialect at the Heart of China’s Capital.,15,True
South African Army Deployed in Areas Hit by Anti-Immigrant Violence.,17,False
PAC Ads to Attack Romney as Predatory Capitalist.,12,False
Independents Fueled G.O.P Gains.,13,False
Taliban Capture About 150 Afghan Soldiers After Chase Into Turkmenistan.,16,False
"South Sudan, the Newest Nation, Is Full of Hope and Problems.",15,False
"South Florida at Play: Sun, Sand and Chill.",12,False
Trust Records Show Trump Is Still Closely Tied to His Empire.,14,False
Signs of Wrangling in China Over Top Military Post.,12,True
"In Rewriting Its History, Iraq Treads Cautiously.",14,False
"After 8 Shots in North Charleston, Michael Slager Becomes an Officer Scorned.",18,False
Indian Company Under Scrutiny Over U.S. Visas.,14,False
Cricket Scandal Rocks Pakistan.,6,False
"Inspired by India, Singaporeans Seek to End Gay Sex Ban.",14,False
Stampede to Join China’s Development Bank Stuns Even Its Founder.,16,True
China’s Appetite Pushes Fisheries to the Brink.,12,True
Next Fight for Gay Rights: Bias in Jobs and Housing.,13,False
Coronavirus Threatens China’s Devotion to Chopsticks and Sharing Food.,16,True
China’s Money and Migrants Pour Into Tibet.,12,True
"Elite and Deft, Xi Aimed High Early in China.",14,True
"China’s Tech-Savvy, Burned-Out and Spiritually Adrift, Turn to Buddhism.",24,True
"Tourists Revive Italian Hilltop Village, but Nature Has Other Plans.",16,False
‘Kingdom of Daughters’ in China Draws Tourists to Its Matrilineal Society.,17,True
Eight Dead From Sweltering Nursing Home as Florida Struggles After Irma.,16,False
Trump Moves to End DACA and Calls on Congress to Act.,14,False
Philippine Congress Extends Martial Law in Besieged Region.,13,False
Trump’s Trade War Is Rattling China’s Leaders.,14,True
A Campaign Shows Signs of Progress Against Polio.,11,False
India’s ‘Fake News’ Crackdown Crumbles Over Journalists’ Outrage.,18,False
"Under Diplomatic Strain, Japan Recalls Envoy in Dispute With China Over Islands.",16,True
Indonesia’s Push to Execute Drug Convicts Underlines Flaws in Justice System.,19,False
Hackers Find China Is Land of Opportunity.,10,True
Gaza Farmers Near Fence With Israel Remain Wary.,12,False
Attack Kills More Than 30 in Western China Market.,13,True
Support for Obama Slips; Unease on 2012 Candidates.,17,False
Officials Describe Chaos at Guantánamo in Weeks Before Raid on Prison.,16,False
Kurds Move to Retake Dam as U.S. Bombs Weaken ISIS.,18,False
China Quietly Extends Footprints Into Central Asia.,12,True
Law to Curb Lobbying Sends It Underground.,10,False
"David W. Burke, Trusted Aide to Powerful Men, Dies at 78.",18,False
China Addresses Rising Korean Tensions.,8,True
Workers Let Go by China’s Banks Are Putting Up a Fight.,15,True
"Showing Confidence, Hillary Clinton Pushes Into Republican Strongholds.",14,False
Greece Arrests Senior Members of Far-Right Party.,12,False
Hagel Approved for Defense in Sharply Split Senate Vote.,13,False
"Clues Emerge on Robert Levinson, C.I.A. Consultant Who Vanished in Iran.",22,False
"On a Tiny Norwegian Island, America Keeps an Eye on Russia.",14,False
China Is Detaining Muslims in Vast Numbers. The Goal: ‘Transformation.’.,17,True
China Indicts Rio Tinto Staff on Bribery Charges.,12,True
Cost of Environmental Damage in China Growing Rapidly Amid Industrialization.,14,True
"At Venezuela’s Border, a Strange and Deadly Showdown Over Aid.",15,False
Foreign Groups Fear China Oversight Plan .,8,True
How Germany Won Freedom for the Widow of China’s Most Famous Dissident.,17,True
"Race Relations Are at Lowest Point in Obama Presidency, Poll Finds.",14,False
A Cleanup of ‘Holes in the Wall’ in China’s Capital.,16,True
"Qaeda Militants Seek Syria Base, U.S. Officials Say.",15,False
"In a Year of Notable Deaths, a World of Women Who Shattered Ceilings.",19,False
Trump’s Complaint: Bomb Plot Coverage Overtakes His Campaign Rhetoric.,15,False
U.S. and China to Rekindle Trade Talks as More Tariffs Loom.,18,True
"A President Unhappy, Unleashed and Unpredictable.",13,False
"Bolsonaro, Isolated and Defiant, Dismisses Coronavirus Threat to Brazil.",16,False
"Gatwick Airport Drone: Lots of Second-Guessing, but Not Many Answers.",18,False
Bao Bao the Panda Leaves the Beltway Behind to Breed in China.,15,True
Explosions Kill at Least 2 in Restive Region of China.,15,True
Slovenians Deliver Major Setback to Same-Sex Marriage in Referendum.,16,False
"To Inspire Young Communists, China Turns to ‘Red Army’ Schools.",15,True
Rival Factions Battle for Control in Eastern Ukraine.,11,False
Death of a Briton Is Thrust to Center of China Scandal.,13,True
"China, Taiwan and a Meeting After 66 Years.",13,True
Fire Races Through Hills of Chilean Port City .,10,False
Iraq’s Sadr Encourages Antigovernment Demonstrations.,14,False
"After Long Economic Slide, Rhode Island Lures New Business.",13,False
"In China, Stomachs Turn at News of 40-Year-Old Meat Peddled by Traders.",23,True
"Fighting Trend, China Is Luring Scientists Home.",11,True
Berlin’s ‘Newspaper Poet’ Walks in a Long Line of Eccentrics.,18,False
"Bao Bao, an American-Born Panda, Steps Out in China.",15,True
Many Voters Find Little Comfort on Ballot.,9,False
"After Fatal Casino Attack, Mexican Officials Focus on Organized Crime’s Link.",16,False
"Serbia to Give $5.4 Million to Bosnian Town, Site of 1995 Massacre.",23,False
"In Nafta Talks, U.S. Tries to Limit Junk Food Warning Labels.",18,False
"Xi Declares War on Food Waste, and China Races to Tighten Its Belt.",18,True
Suspicious Death Ignites Fury in China.,9,True
"Italian Court Upholds Berlusconi Sentence, Setting Stage for Crisis.",15,False
China Has Homemade Supercomputer Gain.,8,True
Florida Set for New Cut in Spending on Colleges.,11,False
Afghan Province Tucked in Mountains Lies Beyond Reach of Aid and Time.,15,False
"Border Makes China and India Bristle, Even as They Seek Closer Ties in Trade.",18,True
A China Hawk Gains Prominence as Trump Confronts Xi on Trade.,16,True
"Win or Lose, Trump and Biden’s Parties Will Plunge Into Uncertainty.",17,False
China’s Leaders Confront an Unlikely Foe: Ardent Young Communists.,17,True
Justices’ Rulings Advance Gays; Women Less So.,14,False
Plan for China’s Water Crisis Spurs Concern.,11,True
"Pressured by China, E.U. Softens Report on Covid-19 Disinformation.",21,True
Ambiguity in Health Law Could Make Family Coverage Too Costly for Many.,16,False
Leader’s Fall in China Put Allies in Peril.,13,True
Syria Said to Fire on Protest in Defiance of Global Rebuke.,16,False
From ‘Respect’ to ‘Sick and Twisted’: How Coronavirus Hit U.S.-China Ties.,21,True
A Village in Revolt Could Be a Harbinger for China.,13,True
"Comic Finds New Life, and Punch Lines, in Australia.",13,False
"In China, Gene-Edited Babies Are the Latest in a String of Ethical Dilemmas.",19,True
India’s Air Pollution Rivals China’s as World’s Deadliest.,17,True
"Amid Calls to Open China’s Politics, Party Digs In.",15,True
"With a Wary Eye on China, Taiwan Moves to Revamp Its Military.",17,True
Poison Attack Revives Fury in China Over ’95 Case.,14,True
Brawl Disrupts Drafting of Constitution in Nepal.,11,False
"Kamala Harris Declares Candidacy, Evoking King and Joining Diverse Field.",17,False
China Curtails Run of ‘Avatar’ as It Fills Theaters.,15,True
"China, Pursuing Strategic Interests, Builds Presence in Antarctica.",13,True
Tirades Against Nobel Aim at Audience in China.,11,True
"Ehud Barak, Israeli Hawk and No Friend of Iran, Urges Trump to Keep Nuclear Deal.",21,False
Collapse of New Bridge Underscores Worries About China Infrastructure.,13,True
Pakistan Pulls Closer to a Reluctant China.,12,True
"In China’s Coal Country, a Ban Brings Blue Skies and Cold Homes.",17,True
Dorothy Malone Dies at 93; Star of TV’s ‘Peyton Place’.,19,False
"With Choice of Trade Negotiator, Trump Prepares to Confront Mexico and China.",17,True
"Ethiopian Co-Pilot Hijacks Jet, Then Asks for Asylum in Geneva.",18,False
"Where Killings Are Common, Death of Activist Stuns Benghazi.",16,False
European Union Adds Military Wing of Hezbollah to List of Terrorist Organizations.,15,False
"Taking Harder Stance Toward China, Obama Lines Up Allies.",13,True
"As Coronavirus Fades in China, Nationalism and Xenophobia Flare.",14,True
Discord Fills Washington on Possible Libya Intervention.,10,False
Showdown in Arizona Over ‘Most Western’ Motto.,12,False
"Death of Spy, Zipped Into Bag, Spawns Theories and Inquest.",17,False
19th-Century ‘Humiliation’ Haunts China-U.S. Trade Talks.,21,True
China Balks at Criticism of North Korea.,10,True
Monks Bolster China’s Quake Relief Effort.,12,True
"In New China, ‘Hostile’ West Is Still Derided.",15,True
"China May Be Beating the Coronavirus, at a Painful Cost.",15,True
China Seeks Tighter Grip in Wake of a Religious Revival.,14,True
A Liberal Town Built Around Confederate Generals Rethinks Its Identity.,14,False
Origins of Provocative Video Are Shrouded.,12,False
Tirades Against Nobel Aim at Audience in China.,11,True
F.D.A.’s Emergency Approval of Blood Plasma Is Now on Hold.,18,False
"Rural Water, Not City Smog, May Be China’s Pollution Nightmare.",17,True
"China Tries to Erase Taiwan, One Ally (and Website) at a Time.",17,True
"In China’s Northeast, a Daily Jostle for Jobs Produces Mostly Despair.",18,True
China Orders Ban on New Government Buildings.,9,True
"As Immigration Rules Shift, Migrants’ Joy Is Tempered.",14,False
Obama Must Walk Fine Line as Congress Takes Up Agenda.,12,False
"China’s Dominance of 5G Networks Puts U.S. Economic Future at Stake, Barr Warns.",25,True
An Online Shift in China Muffles an Open Forum.,12,True
"A Star Turn for Stuttering, On-Screen and in Research.",15,False
U.S. Case Offers Glimpse Into China’s Hacker Army.,17,True
Russia Says 23 Are Now Dead After Collapse of Barracks.,14,False
"Duduzane Zuma, Son of South Africa’s Ex-President, Is Acquitted in Homicide Case.",24,False
"In Iran, Hopes Fade for Surge in the Economy.",12,False
Trump Asserts He Can Force U.S. Companies to Leave China.,16,True
Court Strikes Down Ban on Gay Marriage in California.,11,False
"Military’s Role in Vaccine Will Be Strictly Behind the Scenes, Despite Trump’s Claims.",20,False
An Online Shift in China Muffles an Open Forum.,12,True
China Ban on Items for Nuclear Use to North Korea May Stall Arms Bid.,16,True
Iran Halts Release of American Held for a Year.,12,False
South Korea Rules Anti-Abortion Law Unconstitutional.,13,False
Pakistan Shaken by Faraway Arrest of Political Boss.,12,False
Philippine Leader Sounds Alarm on China.,8,True
"Many in China Can Now Have a Second Child, but Say No.",15,True
Celebrity Chefs Turn Wasted Olympics Food Into Meals for Homeless.,13,False
China Blames Xinjiang Separatists for Stabbing Rampage at Train Station.,16,True
"Ben Heller, Powerhouse Collector of Abstract Art, Dies at 93.",17,False
"Charles L. Bartlett, Journalist and a Kennedy Matchmaker, Dies at 95.",19,False
Protesters and Police Clash at NATO Meeting; 2 Held on Terrorism Charges.,17,False
Senate Passes Bill That Rebukes Trump and Opposes Israel Boycott.,16,False
U.S. Demands China Block Cyberattacks and Agree to Rules.,15,True
Obama to Leave the White House a Nerdier Place Than He Found It.,16,False
"Hero of Egypt’s Revolution, Military Now Faces Critics.",13,False
Ethnic Protests in China Have Lengthy Roots.,11,True
‘I’m Focusing on Medicine’: A Parkland Survivor Returns to the Hospital That Saved Her.,21,False
Couple’s Lawsuit Is First Test for Same-Sex Marriage in China.,17,True
Twist in Green Beret’s Extraordinary Story: Trump’s Intervention After Murder Charges.,19,False
Two Federal Reserve Openings Provide One Chance to Counter Trump.,13,False
Delays Mar Iowa Caucuses as Democrats Start Nominating Process.,14,False
Shellshocked Ukrainians Flee to New Lives in Russia.,14,False
"Long Retired, Ex-Leader of China Asserts Sway Over Top Posts.",16,True
Obama to Push U.S. Trade in Kenya as China’s Role Grows.,18,True
"Hal Prince, Giant of Broadway and Reaper of Tonys, Dies at 91.",19,False
The General Running Duterte’s Antidrug War.,11,False
Leaked Cables Offer Glimpses Into Relations of U.S. and China.,18,True
"China’s Straddling Bus, on a Test Run, Floats Above the Streets.",19,True
"China, in Suspending Woman’s Death Sentence, Acknowledges Domestic Abuse.",17,True
"North Korean Band Abruptly Leaves China, Its Concerts Canceled.",15,True
Presbyterians Vote to Divest Holdings to Pressure Israel.,13,False
"G.O.P. Candidates Struggling in Key Battlegrounds, With House at Stake.",20,False
Protesting at Lunchtime: Defying Trump Becomes a Washington Lifestyle.,15,False
"Opening Meeting, China’s President Warns of Risks.",13,True
China’s Censors Ban Winnie the Pooh and the Letter ‘N’ After Xi’s Power Grab.,23,True
Mayor-Elect in Okinawan City Opposes U.S. Base.,17,False
El Salvador Recognizes China in Blow to Taiwan.,11,True
"In Brexit-Era London, a Mosque Sits Between Two Types of Hate.",17,False
China’s Tactic to Catch a Fugitive Official: Hold His Two American Children.,19,True
White House Prohibits Cabinet From Addressing Democratic Convention.,11,False
12 Women Die After Botched Government Sterilizations in India.,15,False
Opposition in Libya Struggles to Form a United Front.,12,False
U.N. Chief Says He Discussed Human Rights Privately in China.,17,True
